mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:);
0; 0; 0.9; 8.22202; 1.1271; 84; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.27602; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 0.984848; [10, 0, 10, 10, 10, 10, 10, -10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 8.20338; 0.89283; 85; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.27602; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 5.02989; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 8.29164; 1.12418; 86; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.29151; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 1.00466; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, -10, 10, 10, 0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 8.36246; 0.870846; 87; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.27602; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 5.79965; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 8.14996; 1.36734; 88; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.27602; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 0.803244; [10, 0, 10, 10, 10, 10, 10, 10, 10, -10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 7.9551; 1.83771; 89; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.27602; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 0.747219; [10, 0, 10, 10, 10, 10, 10, 10, 10, -10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 8.23252; 1.55873; 90; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.76779; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 0.765913; [10, 0, 10, 10, 10, 10, 10, 10, -10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 8.43573; 0.924316; 91; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.77967; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 6.4916; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 8.27117; 0.923; 92; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.27602; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 5.82984; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 8.04331; 1.33724; 93; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.26026; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 0.945886; [10, -0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, -10, 10, 10, 10, 10, ];
0; 0; 0.9; 8.23801; 0.888041; 94; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.29151; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 5.85961; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, -0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 7.98674; 1.51832; 95; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.27602; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 0.720954; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, -10, 10, 10, 10, ];
0; 0; 0.9; 8.24611; 0.890542; 96; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.27602; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 5.61249; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 8.07621; 1.25567; 97; 9.38173; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.27602; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 0.788921; [10, 0, 10, 10, -10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 8.16903; 0.712231; 98; 9.38772; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.26026; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 5.82984; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ];
0; 0; 0.9; 7.95398; 1.57567; 99; 10; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 8.27602; [10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ]; 0.702878; [10, 0, 10, 10, 10, 10, 10, 10, -10, 10, 10, 10, 10, 10, 10, 0, 10, 10, 10, 10, 10, ];
