mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:);
0; 10; 0.9; -0.189817; 0.562815; 48; 1.9984e-14; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.105263; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ]; -5.66667; [10.6578, 14.014, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, -9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.39269; 1.77111; 49; 1.9984e-14; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.105263; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ]; -15; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, -29.6098, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.455367; 1.84588; 50; 1.9984e-14; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.105263; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -12.0455; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, -9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.533768; 1.83792; 51; 1.9984e-14; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.107527; [10.6578, 14.014, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ]; -13.9024; [10.6578, 14.1313, -13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.242379; 0.573239; 52; 1.66533e-14; [1.61278, 14.014, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ]; -0.106383; [1.61278, 14.014, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ]; -5.15625; [-10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 13.6998, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.403419; 1.48932; 53; 1.66533e-14; [1.61278, 14.014, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ]; -0.204082; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -11.087; [1.61278, -14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.170369; 0.176389; 54; 1.66533e-14; [1.61278, 14.014, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ]; -0.106383; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ]; -1.02273; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, -1.90305, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.213235; 0.708405; 55; 1.66533e-14; [1.61278, 14.014, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ]; -0.105263; [1.61278, 14.1313, 7.16314, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 13.6998, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -7.14286; [10.6578, 14.1313, 13.5596, 12.4577, -5.08523, 4.38645, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.162645; 0.15146; 56; 1.66533e-14; [1.61278, 14.014, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ]; -0.105263; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ]; -0.898876; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.370352; 1.11817; 57; 1.66533e-14; [10.6578, 14.014, 7.16314, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.206186; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -8.82353; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, -10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ];
