mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:)
-10; 10; 0.9; -2692.07; 18266.3; 20; -60.1487; [-26.8883, 2.07777, -9.15377, 3.95142, -5.65194, -6.92382, -6.86678, -11.3604, -31.1763, -19.6359, -11.9499, -3.29378, -4.29635, -34.825, -13.9924, 6.79678, -7.11507, -6.24712, -11.1815, -4.34585, -10.1542, ]; -71.9638; -7.66199, -7.41967, -3.15421, -21.833, 2.30855, -7.9971, -3.91054, -18.095, -9.23797, -14.9864, 1.72453, -19.6913, -15.6507, -8.0041, -4.41352, -4.92147, -23.467, -12.8697, -6.63487, 5.92904, -11.2195, ]; -178631; -10.2169, -15.257, -11.6108, -12.1429, -11.3555, -12.8464, -8.3088, -8.60807, -27.0807, -30.9883, -21.8436, -17.8877, 1.48317, -12.2326, -16.7341, -7.59109, 4.15576, -17.5331, -24.6347, 3.66553, -14.3431, ];
-10; 10; 0.9; -2047.81; 17769.3; 21; -55.4087; [-2.00535, -6.97598, -15.1445, 3.95142, -5.65194, -6.92382, -6.86678, 1.19513, -9.18449, -31.4335, -11.9499, -24.0386, -15.344, -34.825, -18.6658, 6.79678, -7.11507, -3.11735, 3.22833, -4.78017, -14.2871, ]; -71.7746; -9.80106, 4.19067, -13.0301, -19.0432, -0.0317191, -13.3633, -16.8199, -10.0144, -0.275301, -10.2806, -22.8282, -20.1503, -6.72849, -7.47296, -12.7011, -1.19137, -21.7965, -16.5087, 4.07534, -6.59292, -35.3198, ]; -178633; -17.5392, -11.8886, -22.1857, -19.4994, -21.2835, -9.30751, -9.18443, -20.9708, -4.44436, -19.4844, -16.064, -13.3879, -28.886, 15.6818, -13.9924, -15.95, -0.76977, -3.11735, -21.8785, -20.4899, -14.2871, ];
-10; 10; 0.9; -225.68; 594.688; 22; -55.4087; [-2.00535, -6.97598, -15.1445, 3.95142, -5.65194, -6.92382, -6.86678, 1.19513, -9.18449, -31.4335, -11.9499, -24.0386, -15.344, -34.825, -18.6658, 6.79678, -7.11507, -3.11735, 3.22833, -4.78017, -14.2871, ]; -70.946; -24.2003, -5.25776, -4.67666, -10.6209, 7.13353, -23.3621, -8.03801, 4.27753, 4.23636, -19.2737, -9.72313, -21.0953, -9.35893, -0.887031, -16.0115, -3.31007, -11.1749, -13.4316, -10.2395, -13.7877, -14.8207, ]; -5091.21; -17.5392, -17.4321, -15.1445, -14.4024, 7.13353, -6.92382, 0.188998, 2.65159, -9.18449, -19.2737, -16.064, -12.59, -9.35893, -11.2601, -5.27753, -14.9937, -11.1749, -10.3736, -10.2395, -6.2813, -22.5219, ];
-10; 10; 0.9; -313.458; 1141.2; 23; -54.9616; [-2.15826, -4.18576, -9.15377, -19.4994, -5.65194, -6.92382, -6.86678, -11.3604, -31.1763, -19.6359, -16.064, -12.59, -4.29635, -4.93389, -5.27753, -14.9937, -7.11507, -10.3736, -21.8785, -4.34585, 6.33315, ]; -70.4185; -2.15826, -13.6412, -9.15377, -13.3035, -19.6317, -6.92382, -9.84986, -4.6556, -20.2839, -9.12064, -23.0643, -19.6913, -15.344, -4.36299, -5.27753, -14.0367, -23.467, -26.5982, -4.29393, -15.4517, 0.297882, ]; -8811.62; -12.3145, -5.25776, -15.1445, 3.95142, -6.01397, -23.3621, -10.1038, -20.9708, 4.23636, -31.4335, -9.72313, -21.0953, -28.886, -12.1417, -16.0115, -3.58498, -19.1864, -19.7507, -21.8785, -20.4899, -6.43598, ];
-10; 10; 0.9; -645.73; 3622.69; 24; -54.9616; [-2.15826, -4.18576, -9.15377, -19.4994, -5.65194, -6.92382, -6.86678, -11.3604, -31.1763, -19.6359, -16.064, -12.59, -4.29635, -4.93389, -5.27753, -14.9937, -7.11507, -10.3736, -21.8785, -4.34585, 6.33315, ]; -71.9112; -26.8883, 6.97598, -15.1445, -10.6209, -6.01397, -13.3633, -10.1038, 4.27753, 4.23636, -19.2737, -16.064, -24.0386, -9.08703, -0.887031, -4.41352, -13.93, -11.1749, -13.4316, -21.8785, -4.34585, -35.3198, ]; -35329.5; -26.8883, 6.97598, -9.15377, -10.6209, -6.01397, -23.3621, -6.86678, 7.60957, -31.1763, -19.2737, -16.064, -24.0386, -4.29635, -4.93389, -16.0115, -15.95, -7.11507, -16.5087, -10.2395, -13.7877, -14.8207, ];
-10; 10; 0.9; -934.719; 5361.48; 25; -54.9616; [-2.15826, -4.18576, -9.15377, -19.4994, -5.65194, -6.92382, -6.86678, -11.3604, -31.1763, -19.6359, -16.064, -12.59, -4.29635, -4.93389, -5.27753, -14.9937, -7.11507, -10.3736, -21.8785, -4.34585, 6.33315, ]; -71.9112; -26.8883, 6.97598, -15.1445, -10.6209, -6.01397, -13.3633, -10.1038, 4.27753, 4.23636, -19.2737, -16.064, -24.0386, -9.08703, -0.887031, -4.41352, -13.93, -11.1749, -13.4316, -21.8785, -4.34585, -35.3198, ]; -41112.1; -15.6168, 5.52383, -9.9193, -16.5733, -5.49541, -0.667169, -17.5125, 7.60957, -13.1395, -19.4844, -16.064, -24.0386, -6.72849, -12.1417, -18.6658, -3.58498, -19.1864, -3.11735, -21.8785, -0.203737, -6.43598, ];
-10; 10; 0.9; -1071.89; 5795.11; 26; -56.8058; [-12.3145, 6.97598, -9.15377, -10.6209, -6.01397, -9.30751, -17.5125, -11.3604, 4.23636, -19.2737, -16.064, -24.0386, -4.29635, -34.825, -18.6658, -15.95, -11.1749, -13.4316, -19.153, -4.34585, -6.43598, ]; -71.0573; -5.55067, -4.18576, -15.9277, -17.6663, -6.01397, -20.3976, -13.0081, 1.19513, 1.31416, -6.22931, -11.9499, -23.3121, -6.36194, -20.1117, -16.8968, 6.79678, -19.2298, -3.11735, -21.8785, -6.2813, -19.0637, ]; -41112.1; -15.6168, 5.52383, -9.9193, -16.5733, -5.49541, -0.667169, -17.5125, 7.60957, -13.1395, -19.4844, -16.064, -24.0386, -6.72849, -12.1417, -18.6658, -3.58498, -19.1864, -3.11735, -21.8785, -0.203737, -6.43598, ];
-10; 10; 0.9; -1759.92; 11036.4; 27; -53.0836; [-13.6589, -12.1765, 1.24056, 8.41071, -5.43465, -20.3976, -3.91054, -8.74142, -0.0449154, 2.09205, -34.3102, -5.50104, -6.36194, -12.1417, -16.8968, -21.2015, -19.2298, -12.5379, -1.35474, -6.2813, -15.0427, ]; -71.7802; -12.3145, 5.52383, -9.15377, -14.4024, -6.01397, -0.667169, -17.5125, 2.65159, 4.23636, -19.4844, -25.0681, -24.0386, -12.1925, -34.825, -18.6658, -15.95, -11.1749, -3.11735, -19.153, -0.203737, -22.5219, ]; -103538; -17.5392, -9.71245, -13.6491, -19.4994, -20.0961, -19.6892, -17.5125, 7.60957, 2.039, -19.4844, -16.064, -19.0704, -9.08703, -18.9122, -13.9924, -15.95, -19.1864, -8.52568, -0.682064, -19.455, -1.45618, ];
-10; 10; 0.9; -2197.82; 15766.9; 28; -56.8058; [-12.3145, 6.97598, -9.15377, -10.6209, -6.01397, -9.30751, -17.5125, -11.3604, 4.23636, -19.2737, -16.064, -24.0386, -4.29635, -34.825, -18.6658, -15.95, -11.1749, -13.4316, -19.153, -4.34585, -6.43598, ]; -71.3994; -14.348, -12.1765, -15.9277, -14.4024, -5.49541, -6.92382, -19.0477, 4.27753, 4.23636, -6.22931, 1.72453, -5.50104, -15.344, -8.18199, -7.2717, 4.2754, -23.467, -12.5379, -6.59589, -6.2813, -11.7565, ]; -156574; -17.5392, -11.8886, -10.745, -22.0807, 7.48983, -14.2669, -9.25735, -9.82717, -14.0208, -11.8858, -16.064, -5.13327, -13.6548, -18.6357, -5.24405, -11.4583, -1.87926, -6.41034, -14.5965, -7.22319, -1.45618, ];
-10; 10; 0.9; -330.386; 930.959; 29; -47.9826; [-13.6589, -12.1765, -5.61911, -25.6784, 8.49825, 0.0969303, -20.7914, -11.3837, -12.2761, 2.09205, -34.3102, -5.50104, -17.508, -12.1417, -7.2717, 2.62762, -11.1749, -9.22589, -6.59589, -6.2813, -21.2236, ]; -72.8501; -13.6589, -11.8886, 1.24056, -13.802, -5.01963, -3.14897, -26.0727, -10.5777, 4.23636, -9.79487, -34.3102, -15.5506, -12.1925, -4.36299, -27.1506, -21.2015, -19.3282, -12.5379, 0.692847, -6.2813, 7.48667, ]; -6143.51; -14.1246, -10.2057, -12.4171, -15.678, -20.2954, -12.2502, -11.1179, -5.5887, -6.42391, -22.2538, -11.0928, -22.1292, 0.0189367, -11.5457, -17.2688, -10.0032, -18.8661, -7.37747, -8.21031, -12.025, -17.9301, ];
