mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:);
0; 10; 0.9; 9.16047; 1.23982; 40; 10; [10.5267, 7.79417, 15.5714, 13.0944, 18.6817, 22.929, 6.71753, 15.8569, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 9.37563; [10.5267, 17.6887, 6.79772, 7.91422, 18.6817, 23.4187, 6.71753, 3.10647, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 6.63837, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 0.733856; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, 6.71753, 3.10647, 6.25371, 3.36065, -20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.92665, ];
0; 10; 0.9; 9.1969; 1.00182; 41; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 9.37563; [10.5267, 7.79417, 6.79772, 7.91422, 18.6817, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 5.44711, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 1.11076; [10.5267, 7.79417, 15.5714, 13.0944, 18.6817, -22.929, 6.71753, 15.8569, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ];
0; 10; 0.9; 9.24144; 0.916075; 42; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 9.37563; [10.5267, 7.79417, 15.5714, 13.0944, 18.6817, 23.4187, 6.71753, 15.8569, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 1.86744; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, -6.71753, 3.10647, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 13.7497, 16.2943, 2.01425, ];
0; 10; 0.9; 9.32012; 0.547119; 43; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 9.37563; [10.5267, 7.79417, 6.79772, 7.91422, 18.6817, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 5.44711, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 7.77145; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ];
0; 10; 0.9; 9.1505; 1.2756; 44; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 9.37563; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 0.780094; [10.5267, 7.79417, 6.79772, -13.0944, 18.6817, 22.929, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ];
0; 10; 0.9; 8.75413; 2.20535; 45; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 9.37563; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 15.8569, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 0.770584; [10.5267, 7.79417, 15.5714, -13.0944, 18.6817, 23.4187, 6.71753, 3.10647, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ];
0; 10; 0.9; 9.02968; 1.55309; 46; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 9.37563; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 15.8569, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 0.837047; [10.5267, 7.79417, 6.79772, -13.0944, 18.6817, 22.929, 6.71753, 15.8569, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ];
0; 10; 0.9; 9.29286; 0.648119; 47; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 9.37563; [10.5267, 7.79417, 15.5714, 13.0944, 18.6817, 22.929, 6.71753, 15.8569, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 7.75173; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 15.8569, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ];
0; 10; 0.9; 9.08238; 1.35175; 48; 10; [10.5267, 7.79417, 15.5714, 13.0944, 18.6817, 22.929, 6.71753, 15.8569, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 9.37563; [10.5267, 7.79417, 15.5714, 13.0944, 18.6817, 23.4187, 6.71753, 15.8569, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 0.690715; [10.5267, 17.6887, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, -17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ];
0; 10; 0.9; 9.29211; 0.577635; 49; 10; [10.5267, 7.79417, 15.5714, 13.0944, 18.6817, 23.4187, 6.71753, 15.8569, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 9.37563; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 7.80988; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, 6.71753, 3.10647, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ];
