mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:);
-10; 10; 0.9; -3872.58; 5799.61; 86; -1924.07; [-28.6842, -9.85427, -4.68521, -7.05432, -4.57004, -22.6718, -16.7471, 4.1996, -21.4112, -24.519, -14.362, -17.9264, -20.4489, -15.9275, -23.4677, 6.54039, -22.7669, -16.1641, 6.25934, -0.28696, 1.23384, ]; -2045.81; [-23.7495, -22.2671, -7.23818, -21.1394, -19.1135, -6.11041, -16.7471, -18.5236, -21.4112, -21.6554, -14.362, -17.9264, -20.4489, -15.9275, -23.4677, 6.54039, -22.7669, -1.35582, 6.25934, -16.6798, 1.23384, ]; -44176; [-11.6418, 2.30335, -0.197284, -6.41106, -13.4922, -14.8741, -24.5832, 2.53532, -2.54862, -15.1742, -2.77627, -9.89031, 5.80005, -13.5335, -11.2732, -4.66993, -23.8391, -0.77851, -21.6717, -8.39945, -24.5581, ];
-10; 10; 0.9; -4389.52; 8025.05; 87; -1924.07; [-4.44953, -22.2671, -23.3261, -21.1394, -19.1135, -20.7585, -16.7471, -16.9654, -21.4112, -21.6554, -2.97742, -28.5374, -5.8235, -8.96184, -1.51601, 6.54039, -22.7669, -16.1641, 6.25934, -16.6597, 1.23384, ]; -2011.04; [-23.7495, -22.2671, -23.3261, -21.1394, -19.1135, -22.6718, -16.7471, -18.5236, -21.4112, -21.6554, 15.8449, -17.9264, -5.8235, -15.9275, -23.4677, 6.54039, -22.7669, -16.1641, 6.25934, -16.6597, 1.23384, ]; -69740.3; [1.16273, -0.823113, -3.84979, -0.987893, -11.7473, -5.75436, -27.5219, -22.0831, -6.68554, -18.6113, -3.82502, -13.1511, -7.44872, 1.56031, -16.6064, -4.99844, -10.027, -11.4803, -0.734653, 6.73273, -27.3525, ];
-10; 10; 0.9; -3839.64; 5176.68; 88; -1924.07; [-14.7012, -9.85427, -7.23818, -20.2887, -11.0559, -22.6718, -18.9235, -7.86474, -21.4112, -21.6554, -2.97742, -8.62421, -5.8235, -15.9275, -23.4677, 2.80647, -22.7669, -9.9824, 6.25934, -22.3454, -21.789, ]; -2045.81; [-13.8058, -22.2671, -3.47528, -22.0894, -19.1135, -22.6718, -8.02735, -20.4288, -21.4112, -0.527681, -14.362, 17.9264, -20.4489, -8.79082, -21.7376, -11.0165, -22.7669, -1.35582, 1.23607, -25.0759, -21.789, ]; -38031; [-18.9914, -4.5601, -8.00143, -21.1271, -4.97053, -16.4614, -16.6008, 0.55925, -22.5598, -38.6567, -3.86733, -2.55537, -11.5886, -4.0964, -0.630314, 8.39066, -1.22179, -10.985, -9.34616, -5.37528, -17.6549, ];
-10; 10; 0.9; -4130.54; 6816.86; 89; -1924.07; [-4.44953, -22.2671, -23.3261, -21.1394, -19.1135, -20.7585, -16.7471, -16.9654, -21.4112, -21.6554, -2.97742, -28.5374, -5.8235, -8.96184, -1.51601, 6.54039, -22.7669, -16.1641, 6.25934, -16.6597, 1.23384, ]; -2011.05; [-14.7012, -22.2671, -23.3261, -21.1394, -19.1135, -20.7585, -16.7471, -8.70618, -21.4112, -21.6554, 15.8449, -17.9264, -5.8235, -15.9275, -1.51601, 6.54039, -22.7669, -15.7583, 6.25934, -22.3454, 1.23384, ]; -58288; [-21.029, -2.57436, -15.5572, -20.7435, 1.56678, -10.2927, -16.6552, -29.3103, 3.83992, -18.4056, -24.1965, -7.9719, 4.72172, 18.7036, -14.4098, -6.91164, -10.2665, -12.2767, -0.901374, 5.02701, -30.2425, ];
-10; 10; 0.9; -5766.63; 14575.1; 90; -1924.07; [-4.44953, -22.2671, -23.3261, -21.1394, -19.1135, -20.7585, -16.7471, -16.9654, -21.4112, -21.6554, -2.97742, -28.5374, -5.8235, -8.96184, -1.51601, 6.54039, -22.7669, -16.1641, 6.25934, -16.6597, 1.23384, ]; -1998.35; [-23.7495, -22.2671, -14.2606, -21.1394, -19.1135, -26.5403, -16.7471, -5.60579, -21.4112, -21.6554, -14.362, -16.1203, -21.5954, -15.9275, -22.994, -17.0378, -22.7669, -16.1641, 6.25934, -10.1585, -21.789, ]; -133293; [-14.7012, -22.2671, 5.69192, 16.2115, -19.1135, -16.3845, -10.4787, -15.0131, -21.4112, -1.59133, -14.2541, -1.06997, -20.4489, -6.77952, -12.7275, -4.26292, -22.7669, -12.6826, -17.6094, -10.7681, -10.7608, ];
-10; 10; 0.9; -9980.19; 29622.7; 91; -1924.06; [-14.7012, -22.2671, -10.5646, -20.2887, -19.1135, -6.11041, -8.02735, -16.9654, -21.4112, -21.6554, -14.362, -17.9264, -21.5954, -15.9275, -1.51601, 6.54039, -22.7669, -16.1641, 6.25934, -16.6597, 1.23384, ]; -2026.59; [4.96127, -15.4232, -10.6448, -20.2887, 7.09873, -2.62454, -16.7478, -7.86474, -16.6961, -21.6554, 15.8449, -1.06997, -4.65703, -15.9275, -12.7275, 6.31343, -9.38588, -13.8991, -16.3774, -0.0786677, -21.0428, ]; -238312; [5.34923, 3.30415, -5.23239, -10.2116, -3.64381, 0.170506, 24.4559, -12.7111, -13.3584, -7.81659, -17.7103, -12.6757, 0.576849, -38.1555, -18.2272, -9.50117, 11.2522, -6.2389, 6.06904, -3.86824, -2.88234, ];
-10; 10; 0.9; -5107.27; 9593.46; 92; -1924.06; [-14.7012, -22.2671, -10.5646, -20.2887, -19.1135, -6.11041, -8.02735, -16.9654, -21.4112, -21.6554, -14.362, -17.9264, -21.5954, -15.9275, -1.51601, 6.54039, -22.7669, -16.1641, 6.25934, -16.6597, 1.23384, ]; -2026.59; [4.96127, -15.4232, -10.6448, -20.2887, 7.09873, -2.62454, -16.7478, -7.86474, -16.6961, -21.6554, 15.8449, -1.06997, -4.65703, -15.9275, -12.7275, 6.31343, -9.38588, -13.8991, -16.3774, -0.0786677, -21.0428, ]; -79064.5; [-19.3107, 5.88525, -25.753, -4.38814, -9.57391, -5.94716, -13.4524, 3.08608, -8.42744, -10.0754, -4.56692, 7.0647, -15.5502, -4.4171, -6.23686, -2.42342, 0.823396, 4.28784, -8.03421, 2.09629, -20.7481, ];
-10; 10; 0.9; -5185.33; 11213; 93; -1924.09; [-14.7012, -22.2671, -7.23818, -21.5467, -19.1135, -20.7585, -16.7471, -8.70618, -21.4112, -21.6554, -2.97742, -17.9264, -5.8235, -15.9275, -1.51601, 6.54039, -22.7669, -18.4963, 6.25934, -16.5648, 1.23384, ]; -1998.37; [-14.7012, -22.2671, -5.78587, -13.5054, -19.1135, -22.6718, -1.58338, -5.60579, -21.4112, -21.6554, -14.362, -16.1203, -21.5954, -15.9275, -23.4677, 6.54039, -22.7669, -16.1641, 6.25934, -10.1585, 1.23384, ]; -91954.6; [4.34766, -11.7229, -10.1719, -37.5157, 5.00784, -16.2822, -12.5328, -13.7527, 3.65986, -3.79162, -9.65958, -6.00881, -12.1966, 9.45573, -16.7793, -10.6669, -4.04992, -10.3082, -29.9508, -10.0029, -7.44075, ];
-10; 10; 0.9; -6045; 12810.7; 94; -1924.09; [-14.7012, -22.2671, -7.23818, -21.5467, -19.1135, -20.7585, -16.7471, -8.70618, -21.4112, -21.6554, -2.97742, -17.9264, -5.8235, -15.9275, -1.51601, 6.54039, -22.7669, -18.4963, 6.25934, -16.5648, 1.23384, ]; -2026.59; [-14.7012, -13.5764, -7.23818, -21.5467, -19.1135, -20.7585, -16.7471, -8.70618, -21.4112, -21.6554, -2.97742, -17.9264, -5.8235, -15.9275, -23.4677, 6.54039, -22.7669, -15.7583, 6.25934, -22.3454, 1.23384, ]; -91954.6; [-8.17466, -16.8578, -2.07585, -7.03476, -0.519123, -0.217181, -8.28431, -7.41026, -15.493, 6.18794, -6.93987, -16.0642, -30.0747, -4.70687, -19.092, -12.6465, 1.58527, -4.64301, 12.1183, -13.2945, -11.3891, ];
-10; 10; 0.9; -6181.38; 28538.4; 95; -1924.38; [-14.7012, -22.2671, -7.23818, -21.5467, -5.51101, -22.6718, -16.7471, -15.0131, -3.16004, -21.6554, 15.8449, -17.9264, -12.0263, -15.9275, -23.4677, 6.54039, -22.7669, -18.4963, 6.25934, -22.3454, 1.23384, ]; -1987.84; [-12.4662, -13.6141, -10.5646, -21.1394, -25.6426, -20.7585, -18.1338, -8.70618, -20.9309, 6.65718, -3.89479, -12.2072, -13.2255, -15.9275, -5.37553, 6.54039, -5.32025, -1.36372, 6.25934, -22.3454, -12.6285, ]; -287561; [-1.4844, -13.3576, -4.16095, -7.89647, -0.965188, -3.14599, -0.451402, 7.91085, -10.3473, -13.4277, -4.28352, 3.39724, -10.3054, -3.77362, -15.4028, -11.0951, -38.7192, -9.52308, -10.5897, -9.08729, 10.3576, ];
-10; 10; 0.9; -3807.19; 6171.91; 96; -1924.34; [-14.7012, 7.67931, -7.23818, -21.5467, -19.1135, -22.6718, -16.7471, -8.70618, -21.4112, -21.6554, -3.22991, -17.9264, -21.5954, -15.9275, -23.4677, -13.8899, -22.7669, -18.4963, -16.1475, -16.6597, 1.23384, ]; -1998.34; [-7.6535, -13.5764, -4.68521, -20.2887, -19.1135, -22.6718, -13.8782, -12.0311, -21.4112, -24.6993, -2.97742, -11.5509, -20.4489, -15.9275, -23.4677, -22.6683, -22.7669, -11.7701, 6.25934, -16.5648, -24.4089, ]; -44176; [-14.3697, 3.53447, -16.651, -9.62098, -12.249, -8.60438, -8.61432, -13.5233, 4.63917, -6.52518, -9.61363, -7.97862, -18.9932, -17.6453, -10.6938, -20.2806, -8.4116, -12.5399, -30.1295, -18.4899, -7.48124, ];
-10; 10; 0.9; -7825.86; 19229.5; 97; -1924.74; [-14.7012, -22.2671, -13.3649, -21.1394, -19.1135, -20.7585, -1.58338, -8.70618, -21.4112, 6.65718, -2.97742, -12.2072, -20.4489, -15.9275, -23.4677, 6.54039, -22.7669, -15.7583, 6.25934, -18.4149, 1.23384, ]; -2045.82; [-14.7012, -22.2671, 0.145881, -10.3912, -19.057, -20.7585, -16.7478, -16.9654, 6.34942, -21.6554, 15.8449, -15.1846, -15.7684, -15.9275, -23.4677, -19.7785, -22.7669, -4.28295, -11.6433, -22.3454, -24.4089, ]; -117273; [-6.31657, 15.7315, 1.83513, -5.79932, -12.5526, -0.949198, 1.7095, 22.1033, -15.384, -8.12812, -2.0674, -12.0451, -11.3809, 1.03267, 2.99559, -10.7462, -22.4708, -4.06008, -25.7562, -5.95925, -9.68875, ];
-10; 10; 0.9; -10613.4; 29372; 98; -1465.8; [-13.6249, -18.1867, -8.37115, 1.62701, -32.1521, -8.38169, -14.0411, 14.0301, -24.6556, -14.4013, 14.4648, -7.66434, -7.55992, -5.19838, -15.8987, -14.9029, 7.79609, -16.7372, -9.67507, -30.606, 14.8447, ]; -2089.74; [-14.7012, -22.2671, -7.23818, -21.1394, 6.88674, -22.6718, -16.7471, -8.70618, -3.83113, -21.6554, -13.3711, -12.2072, -3.9969, -15.9275, 2.25892, -6.773, -2.54912, -20.1496, 6.25934, -13.0296, -3.25587, ]; -220120; [-17.2138, -17.129, -5.31457, -4.13852, -15.1915, -20.7585, -23.8107, -14.6081, -19.8187, -12.4817, -8.59022, -22.7101, -12.0263, -15.9275, -22.1364, -1.98679, -18.4887, -15.7583, 6.25934, -19.6847, 2.65652, ];
-10; 10; 0.9; -7225.17; 14267.9; 99; -1422.1; [-10.9245, -13.5764, 9.95431, -20.2887, -22.8776, -20.7585, -1.58338, -9.29496, -13.4806, -23.2817, -2.97742, -17.9264, 2.30851, -3.67048, 2.06111, 6.54039, -22.7669, -8.98109, -16.1475, -18.4149, 1.23384, ]; -2209.4; [-14.7012, -22.2671, -13.3649, -10.0858, -20.2442, -20.7585, -14.3943, -4.51551, -21.4112, -9.05019, -2.97742, -13.0035, 12.1999, 14.237, -23.4677, -1.44481, -22.7669, -15.7583, -4.65849, -25.7972, 1.23384, ]; -97432.1; [-5.39919, -3.40628, 12.654, -46.385, -13.5099, -12.1263, -11.7009, -9.7769, 8.16149, -2.5739, -13.5276, 15.1128, -5.65788, 5.66995, -1.42819, -17.7588, -17.9498, -20.6208, -14.8108, -6.07677, -18.1442, ];
0; 10; 0.9; -179711; 164705; 0; -1936.08; [9.56074, -22.5099, -7.05414, -4.65352, 0.811251, -10.1491, -2.5558, -8.60785, -13.5414, -7.72108, -11.4028, -3.12356, -4.46255, 3.63102, -11.0527, 3.00418, -21.281, 6.66231, 9.37721, -4.92857, 2.53583, ]; -130440; [-7.37064, 21.6629, 7.60643, 18.707, 8.14019, -9.99796, -22.8015, 3.68589, -1.73153, -7.85654, -3.45679, -7.43115, 7.31352, 8.94768, -17.4783, -35.3485, 1.32006, 0.109304, 15.6, 1.99399, 2.62937, ]; -953633; [-2.32646, 8.69962, 1.25598, 1.9717, -1.75655, 3.26846, 4.45306, 5.39508, -1.51554, 0.958444, 10.397, -0.720269, 9.91098, 5.1378, 10.8497, 24.5041, 24.4414, 6.15341, 4.85866, -8.77744, -12.5645, ];
0; 10; 0.9; -130513; 119741; 1; -1936.08; [9.56074, -22.5099, -7.05414, -4.65352, 0.811251, -10.1491, -2.5558, -8.60785, -13.5414, -7.72108, -11.4028, -3.12356, -4.46255, 3.63102, -11.0527, 3.00418, -21.281, 6.66231, 9.37721, -4.92857, 2.53583, ]; -97432.1; [-4.71648, -20.1553, -1.13093, 7.56064, -2.90509, -22.4699, -6.02246, -12.6033, 9.95961, 13.5227, 2.70649, -3.38174, -8.55577, 3.70649, -0.731103, 16.4161, -6.12837, 5.50274, 1.62347, -8.40706, -1.80049, ]; -561580; [-4.94177, -5.85664, 18.6118, -4.76687, 4.24205, 3.84571, 3.2144, -2.83229, -8.9031, -1.10313, 4.05692, -0.955023, 4.88931, -0.979905, 4.80615, -17.6351, 11.5332, -3.12901, -3.01436, 5.74123, 10.9356, ];
0; 10; 0.9; -107746; 111781; 2; -1936.08; [9.56074, -22.5099, -7.05414, -4.65352, 0.811251, -10.1491, -2.5558, -8.60785, -13.5414, -7.72108, -11.4028, -3.12356, -4.46255, 3.63102, -11.0527, 3.00418, -21.281, 6.66231, 9.37721, -4.92857, 2.53583, ]; -65445.1; [9.56074, -6.14054, -7.05414, 13.9033, 0.811251, -10.1491, -0.643879, 16.6577, -13.5414, -7.72108, -11.4028, -3.12356, -4.46255, 4.09792, -4.94637, 3.00418, -16.5046, -1.23946, -3.3466, 0.887027, 7.36277, ]; -472576; [-5.45757, 8.48575, -19.4746, -8.80795, 17.6359, -1.10919, 17.4892, -32.2303, 11.9934, -6.98413, 2.60366, -5.46484, 2.6915, 8.07178, -3.82473, 9.03761, 6.41901, -3.2923, -12.3193, 9.43894, 7.34876, ];
0; 10; 0.9; -97920.4; 110904; 3; -1936.08; [9.56074, -22.5099, -7.05414, -4.65352, 0.811251, -10.1491, -2.5558, -8.60785, -13.5414, -7.72108, -11.4028, -3.12356, -4.46255, 3.63102, -11.0527, 3.00418, -21.281, 6.66231, 9.37721, -4.92857, 2.53583, ]; -50805.7; [-21.0371, 4.68919, 4.60323, 2.20234, 8.33621, 9.82807, 12.2164, -18.1884, -14.0292, -4.81173, 12.0248, 14.5389, -4.81655, 1.63056, 4.5205, -2.86269, -8.06719, -13.8431, 21.6157, 10.7774, 4.24277, ]; -472576; [-6.96122, 6.82535, 12.5847, 11.6499, 1.99728, 11.9623, -11.5835, -0.95476, 8.20701, 5.97247, 2.10148, -8.48584, -0.519057, 3.86441, 0.288581, 3.52519, 5.48116, 0.0207475, 16.5933, 4.15252, -20.5793, ];
0; 10; 0.9; -104263; 148728; 4; -2089.82; [-13.9671, -7.91591, -15.9865, -2.07786, -17.227, -2.93244, 20.5056, -8.37236, -1.79129, -1.10313, -12.6231, 15.0168, -11.6725, -7.51199, -10.2636, 2.89995, 9.59835, -3.93642, 7.66518, 5.74123, 1.1489, ]; -47389.4; [5.29139, -2.27809, -2.84018, 6.25174, 1.88556, -5.34175, 8.65453, 12.8528, 1.27073, -7.42534, 18.9189, -8.93888, 12.5806, 2.18315, -2.58918, -7.36708, -1.79275, -10.1809, -6.82933, 6.80023, -11.6427, ]; -885477; [10.0224, -2.34076, 6.58661, 1.03626, 2.1566, 2.63869, 2.423, -2.35755, 1.28833, 6.68486, 21.6589, 15.2039, 12.5773, 4.69855, 1.99319, 0.149582, 1.85652, 2.75414, 19.1325, -7.9029, 8.31253, ];
0; 10; 0.9; -74881.4; 79695; 5; -1987.88; [-6.63065, -7.91591, -15.9865, -2.07786, -17.227, -2.93244, 20.5056, 8.37236, -8.9031, -1.10313, -12.6231, 15.0168, -11.6725, -7.51199, -10.2636, 2.89995, 11.5332, -3.93642, 7.66518, 5.74123, 1.1489, ]; -41002; [-0.351121, 0.080862, 0.697294, -8.90604, 4.00914, -10.0703, -2.15102, 3.74173, 3.07752, -1.67151, 0.946065, -10.7787, 1.53823, 3.04826, -11.2225, -8.88727, -2.38871, -3.2923, 13.0012, 15.5427, 5.0126, ]; -357251; [-2.94155, 5.14275, -0.310108, 7.55421, -10.9189, -5.38236, 1.11902, 7.75739, 5.546, -3.46452, -7.43025, 0.536182, -0.0152317, 10.9782, -0.836348, -1.22309, 6.98667, -1.31537, -9.07036, -0.0273141, -16.5019, ];
0; 10; 0.9; -60322.7; 64755.5; 6; -1987.88; [-6.63065, -7.91591, -15.9865, -2.07786, -17.227, -2.93244, 20.5056, 8.37236, -8.9031, -1.10313, -12.6231, 15.0168, -11.6725, -7.51199, -10.2636, 2.89995, 11.5332, -3.93642, 7.66518, 5.74123, 1.1489, ]; -29588.1; [4.07674, -7.35699, -15.9865, -2.07786, -17.227, -2.93244, 12.2164, 8.37236, -8.9031, 22.4087, -12.6231, 15.0168, -7.98725, -7.51199, -10.2636, -16.0286, -8.06719, -9.16225, 7.66518, 5.74123, 1.1489, ]; -265440; [15.1038, 5.20893, 10.2588, 9.78934, 17.6359, 19.8812, 12.2164, -11.5949, 3.07752, 5.01276, -19.6851, -6.48898, 14.021, -2.63022, -13.1422, 12.2827, 9.59835, 6.66231, -5.64975, -4.92857, 1.1489, ];
0; 10; 0.9; -51736.9; 77678.9; 7; -1971.5; [4.07674, -7.91591, -18.8323, -2.07786, -17.227, -2.93244, 3.78215, -11.5949, -6.46396, 7.93337, -19.0527, 15.0168, -11.6725, -0.714589, -4.94637, -9.06247, -14.1114, -9.16225, -2.54487, -4.92857, 1.1489, ]; -18549.3; [-13.3026, -12.2634, 4.25637, -4.65352, 1.53149, 1.26177, -2.5558, -8.60785, -1.80107, -7.72108, -19.0527, -5.90987, 4.58246, -0.714589, -14.6601, -1.55918, 9.59835, -9.16225, 9.37721, -4.92857, 2.53583, ]; -456647; [-9.44106, 6.03194, 15.9959, -2.22512, 9.84125, 10.1655, -6.03809, -0.487639, -2.20982, -12.1749, -0.99325, 8.61889, 10.8124, 2.32454, -8.75039, 6.05918, -20.1991, 26.5043, 0.6261, 4.86528, 16.4273, ];
0; 10; 0.9; -39912.2; 64925.9; 8; -1987.88; [-6.63065, -7.91591, -15.9865, -2.07786, -17.227, -2.93244, 20.5056, 8.37236, -8.9031, -1.10313, -12.6231, 15.0168, -11.6725, -7.51199, -10.2636, 2.89995, 11.5332, -3.93642, 7.66518, 5.74123, 1.1489, ]; -11788.5; [15.1038, -11.2003, 8.73177, -7.32596, -17.227, -26.8312, -2.5558, -8.60785, -1.80107, -6.98413, -19.6851, -15.2097, -7.98725, 6.55664, -10.2636, -1.55918, 9.59835, -9.16225, 4.96045, -1.93189, 2.53583, ]; -304036; [3.46494, 0.080862, 4.25637, 9.78934, 17.6359, 1.26177, 3.78215, -8.60785, 20.0671, 5.01276, -19.6851, 9.41201, 3.85998, -3.75604, -3.82473, 2.89995, 9.59835, -9.16225, 9.37721, -4.92857, 0.647162, ];
0; 10; 0.9; -34272.7; 60988.4; 9; -1942.74; [-3.48347, -12.2634, 10.2588, -4.65352, -17.227, -10.7759, 0.0292859, -8.60785, -6.46396, -4.12507, -19.6851, 9.41201, -11.6725, -1.35146, -4.94637, -9.06247, -14.1114, -12.7751, -5.64975, -5.43536, 0.647162, ]; -9835.03; [15.1038, -12.2634, 16.2319, -4.65352, -11.7399, 9.82807, 0.0292859, -13.6861, -8.9031, -8.39355, -12.6231, 15.0168, 9.72719, -7.51199, -10.2636, -9.06247, 9.59835, -12.7751, 4.96045, 5.74123, 0.647162, ]; -332450; [-2.30347, 3.5725, -7.60552, 17.5309, 19.5319, -7.68178, 11.2346, 15.2604, 3.68269, 10.0012, 6.33984, 4.34698, 0.228658, -8.26559, 0.00800279, 1.70589, -0.428992, 4.04793, -8.92201, 0.506569, 11.6454, ];
0; 10; 0.9; -42391.3; 116951; 10; -1532.75; [-3.48347, -7.35699, 16.2319, -4.65352, -11.7399, 9.82807, 0.0292859, -8.60785, -8.9031, -8.39355, -19.6851, 15.0168, -13.1346, -1.35146, -9.72504, -9.06247, -14.1114, -9.16225, -2.54487, 5.74123, -13.5321, ]; -8576.71; [-9.44106, -7.35699, -18.8323, -4.65352, -17.227, 1.26177, 12.2164, -2.60365, -8.9031, 7.93337, -12.6231, -5.90987, -11.6725, -0.714589, -4.94637, 2.89995, -3.07556, -9.16225, -2.54487, 4.86528, 17.0225, ]; -1.05904e+06; [-4.38349, -1.51972, 7.24476, 0.390287, 15.9486, 5.55902, -5.62707, 0.841733, -3.20273, -0.731396, 10.2198, 17.5472, 30.2283, 6.9232, 3.1375, 8.91176, 3.95821, 1.41159, -4.13929, 6.19434, 0.241673, ];
0; 10; 0.9; -64423.4; 159427; 11; -1532.75; [-3.48347, -7.35699, 16.2319, -4.65352, -11.7399, 9.82807, 0.0292859, -8.60785, -8.9031, -8.39355, -19.6851, 15.0168, -13.1346, -1.35146, -9.72504, -9.06247, -14.1114, -9.16225, -2.54487, 5.74123, -13.5321, ]; -8939.29; [-3.48347, -7.91591, 10.2588, 9.56372, -17.227, -2.93244, 12.2164, -8.60785, -6.46396, 7.93337, -12.6231, 15.0168, -17.7582, -7.51199, -10.2636, -7.933, -8.06719, -9.16225, -5.64975, -4.92857, 1.1489, ]; -1.05904e+06; [-4.38349, -1.51972, 7.24476, 0.390287, 15.9486, 5.55902, -5.62707, 0.841733, -3.20273, -0.731396, 10.2198, 17.5472, 30.2283, 6.9232, 3.1375, 8.91176, 3.95821, 1.41159, -4.13929, 6.19434, 0.241673, ];
0; 10; 0.9; -37139.7; 107017; 12; -1532.75; [-3.48347, -7.35699, 16.2319, -4.65352, -11.7399, 9.82807, 0.0292859, -8.60785, -8.9031, -8.39355, -19.6851, 15.0168, -13.1346, -1.35146, -9.72504, -9.06247, -14.1114, -9.16225, -2.54487, 5.74123, -13.5321, ]; -5456.96; [4.07674, -7.35699, 16.2319, -2.07786, -11.7399, 9.82807, 0.0292859, -13.6861, -8.9031, -4.12507, -12.6231, -15.2097, -13.1346, -7.51199, -9.72504, -16.0286, -14.6947, -9.16225, -2.54487, 5.74123, -13.5321, ]; -953633; [-15.4967, 7.1269, 9.33688, 0.485821, 2.21585, 7.58525, 0.663747, 3.91687, 8.42474, 0.790873, -0.115172, 13.5803, 15.1216, 3.64627, 1.16992, 13.0483, 13.4389, 1.53873, -8.12924, 9.84544, -0.0119263, ];
0; 10; 0.9; -38851.8; 96951.5; 13; -1532.75; [-3.48347, -7.35699, 16.2319, -4.65352, -11.7399, 9.82807, 0.0292859, -8.60785, -8.9031, -8.39355, -19.6851, 15.0168, -13.1346, -1.35146, -9.72504, -9.06247, -14.1114, -9.16225, -2.54487, 5.74123, -13.5321, ]; -8131.96; [-6.63065, -22.1341, -1.28084, -12.2322, -19.2702, -3.42492, -5.09974, -4.91585, -3.08666, -1.67151, -19.0527, 10.8736, -17.7582, -9.31309, -3.82473, -19.5254, -0.0613081, -3.93642, -5.64975, -9.94831, 17.0225, ]; -770330; [10.853, 16.626, 13.7629, 3.60755, 8.56561, 34.7228, 4.33718, 4.8482, 7.86977, 2.07038, 35.3107, -4.85479, -10.1782, 4.61849, -6.27728, -7.3464, -0.438339, 2.77329, -6.4584, 17.1859, 0.024783, ];
0; 10; 0.9; -34176.7; 84948.5; 14; -1532.75; [-3.48347, -7.35699, 16.2319, -4.65352, -11.7399, 9.82807, 0.0292859, -8.60785, -8.9031, -8.39355, -19.6851, 15.0168, -13.1346, -1.35146, -9.72504, -9.06247, -14.1114, -9.16225, -2.54487, 5.74123, -13.5321, ]; -7770.55; [15.1038, -7.35699, 16.2319, -4.65352, -11.7399, 9.82807, 0.0292859, -13.6861, -8.9031, -8.39355, -19.6851, 15.0168, -13.1346, -7.51199, -9.72504, -16.0286, -14.6947, -12.7751, 4.96045, 5.74123, -13.5321, ]; -611097; [-4.752, -11.0012, -1.67299, -0.346497, 4.49116, -0.597096, -20.104, 9.79943, 11.6577, -1.76637, 8.31644, 10.803, 22.1726, 1.7561, 5.34469, 0.939143, -1.95341, 7.36708, -1.66406, -6.41835, -3.4436, ];
0; 10; 0.9; -36072.9; 85339.1; 15; -1532.75; [-3.48347, -7.35699, 16.2319, -4.65352, -11.7399, 9.82807, 0.0292859, -8.60785, -8.9031, -8.39355, -19.6851, 15.0168, -13.1346, -1.35146, -9.72504, -9.06247, -14.1114, -9.16225, -2.54487, 5.74123, -13.5321, ]; -6592.19; [-3.48347, 11.9526, 16.2319, -4.65352, -11.7399, -5.88732, 0.0292859, -8.60785, -8.9031, -8.39355, -19.6851, -15.2097, -13.1346, -7.51199, -9.72504, -9.06247, -14.1114, 9.16225, -2.54487, -7.41337, -13.5321, ]; -577698; [-3.02269, 5.5958, 2.6985, 14.1576, -9.01739, 13.7554, 2.21243, 5.94061, -3.89309, 5.87794, 10.1806, 4.93338, -0.814834, -1.06621, 6.48045, -14.743, 8.91048, 10.4626, 21.6478, -5.80556, -17.405, ];
0; 10; 0.9; -46046.3; 85380.9; 16; -1924.41; [-3.48347, -12.2634, -18.8323, -2.07786, -17.227, 9.08822, 12.2164, -10.2186, 8.88678, -0.929922, -12.6231, -2.21892, -13.1346, -0.714589, -10.2636, -16.0286, -14.0473, -10.0429, -2.54487, 1.69715, -9.36072, ]; -8131.97; [15.1038, -7.35699, 16.2319, -4.65352, -17.227, 9.82807, 0.0292859, -5.3402, -8.9031, -8.39355, -12.7285, 15.0168, -13.1346, -7.51199, -9.72504, -16.0286, -14.6947, -9.16225, 4.96045, 5.74123, -13.5321, ]; -427620; [3.63481, -9.55805, 0.220553, -4.20497, 12.0581, 16.6024, -6.67086, 9.80756, -12.5002, 9.63781, -7.7477, -26.6469, -4.85047, -1.88309, 2.78569, 16.9545, -3.78262, 13.0077, -2.39126, 13.5531, -1.5731, ];
0; 10; 0.9; -29585.3; 63359.8; 17; -1793.61; [4.07674, -12.2634, -18.8323, -4.65352, -17.5402, 9.82807, 0.0292859, -13.6861, -6.46396, -8.39355, -12.7285, 15.0168, -11.6725, -1.45661, -3.75035, -16.0286, -1.36794, -9.16225, 4.96045, 5.74123, -1.30988, ]; -5990.26; [-3.48347, -7.35699, 16.2319, -4.65352, -11.7399, 9.82807, 0.0292859, -8.60785, -8.9031, -8.39355, -12.7285, 15.0168, -13.1346, -7.51199, -9.72504, -16.0286, 9.59835, -12.7751, 4.96045, -15.8821, 1.1489, ]; -430321; [-8.03283, -1.48958, 10.8393, 15.2996, 6.76207, 1.03511, 6.07019, -8.26099, -14.9547, 5.42724, 14.5483, 7.98743, 2.33193, -6.08873, 0.581113, -10.8179, -11.7093, 24.3003, 6.85039, 8.01088, 17.9512, ];
